date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:30:44	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.9c.delayed	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	41809/41809	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:03%20GMT	http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-33	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-33.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	41512/41512	------	200	untouched ('')	image/jpeg	etag:%22a228-587e3d0ebe600%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/cv%202019-ti%e1%ba%bfp/56355240_2105037916232510_6690501630514692096_n.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/cv%202019-ti%e1%ba%bfp/56355240_2105037916232510_6690501630514692096_n.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	41209/41209	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:05%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-044	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-044.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	847710/847710	------	200	untouched ('')	image/jpeg	etag:%22cef5e-583569cfff700%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/73.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/73.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	41193/41193	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:07%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-043	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-043.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	833979/833979	------	200	untouched ('')	image/jpeg	etag:%22cb9bb-583569cf0b4c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/72.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/72.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	41216/41216	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:09%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-042	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-042.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	814851/814851	------	200	untouched ('')	image/jpeg	etag:%22c6f03-583569cf0b4c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/71.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/71.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	41310/41310	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:11%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-041	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-041.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	785747/785747	------	200	untouched ('')	image/jpeg	etag:%22bfd53-583569ce17280%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/70.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/70.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	41224/41224	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:13%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-040	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-040.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	877604/877604	------	200	untouched ('')	image/jpeg	etag:%22d6424-583569ce17280%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/69.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/69.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:44	41226/41226	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:20%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-039	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-039.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	826542/826542	------	200	untouched ('')	image/jpeg	etag:%22c9cae-583569cd23040%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/68.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/68.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	41390/41390	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:23%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-038	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-038.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	1051419/1051419	------	200	untouched ('')	image/jpeg	etag:%22100b1b-5835686a5eb40%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/30.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/30.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.9d.delayed	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:45	41555/41555	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:25%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-037	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-037.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	957131/957131	------	200	untouched ('')	image/jpeg	etag:%22e9acb-5835686b52d80%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/32.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/32.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	41745/41745	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:27%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-036	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-036.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	993975/993975	------	200	untouched ('')	image/jpeg	etag:%22f2ab7-5835686782480%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/26.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/26.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	41762/41762	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:34%20GMT	http://www.duongxidecor.com/tranh-canvas-ru7ngw-mua-thu-leonid-cvt11l-035	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-ru7ngw-mua-thu-leonid-cvt11l-035.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	919815/919815	------	200	untouched ('')	image/jpeg	etag:%22e0907-5835686782480%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/25.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/25.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	41840/41840	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:39%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-034	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-034.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	974236/974236	------	200	untouched ('')	image/jpeg	etag:%22edd9c-583568668e240%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/24.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/24.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	41716/41716	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:41%20GMT	http://www.duongxidecor.com/tranh-canvas-bien-leonid-cvt11l-033	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-bien-leonid-cvt11l-033.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	920521/920521	------	200	untouched ('')	image/jpeg	etag:%22e0bc9-583568659a000%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/23.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/23.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:45	41745/41745	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:44%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-032	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-032.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	951616/951616	------	200	untouched ('')	image/jpeg	etag:%22e8540-58356864a5dc0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/22.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/22.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	41756/41756	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:50%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-031	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-031.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	1072872/1072872	------	200	untouched ('')	image/jpeg	etag:%22105ee8-58356de4456c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/110.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/110.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	41714/41714	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:55%20GMT	http://www.duongxidecor.com/tranh-canvas-hoa-leonid-cvt11l-030	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-hoa-leonid-cvt11l-030.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	813514/813514	------	200	untouched ('')	image/jpeg	etag:%22c69ca-58356de4456c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/109.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/109.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	41756/41756	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:23:57%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-029	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-029.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	857534/857534	------	200	untouched ('')	image/jpeg	etag:%22d15be-58356de351480%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/108.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/108.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	41756/41756	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:00%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-028	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-028.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	959880/959880	------	200	untouched ('')	image/jpeg	etag:%22ea588-58356de25d240%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/107.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/107.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=3)
00:30:46	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.9e.delayed	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:46	156/156	------	503	error ('Service%20Unavailable')	text/html	date:Wed,%2015%20May%202019%2017:24:15%20GMT	http://www.duongxidecor.com/tranh-canvas-mua-thu-leonid-cvt11l-025	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-mua-thu-leonid-cvt11l-025.9f.delayed	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:46	41751/41751	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:07%20GMT	http://www.duongxidecor.com/tranh-canvas-mua-dong-leonid-cvt11l-027	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-mua-dong-leonid-cvt11l-027.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:46	756286/756286	------	200	untouched ('')	image/jpeg	etag:%22b8a3e-58356de25d240%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/106.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/106.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:46	41738/41738	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:09%20GMT	http://www.duongxidecor.com/tranh-canvas-mua-thu-leonid-cvt11l-026	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-mua-thu-leonid-cvt11l-026.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:46	986643/986643	------	200	untouched ('')	image/jpeg	etag:%22f0e13-58356de169000%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/105.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/105.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:46	1002610/1002610	------	200	untouched ('')	image/jpeg	etag:%22f4c72-58356de074dc0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/104.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/104.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:46	41756/41756	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:17%20GMT	http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-024	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-024.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	1024645/1024645	------	200	untouched ('')	image/jpeg	etag:%22fa285-58356de074dc0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/103.jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/thang%2011%202018%20leonid/103.jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	48865/48865	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:19%20GMT	http://www.duongxidecor.com/tranh-truu-tuong-canvas-cv2019-32	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-truu-tuong-canvas-cv2019-32.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	443260/443260	------	200	untouched ('')	image/jpeg	etag:%226c37c-5837bb3b8c4c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1493%20(1).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1493%20(1).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	48748/48748	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:24%20GMT	http://www.duongxidecor.com/tranh-hoa-hong-canvas-cv2019-31	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-hoa-hong-canvas-cv2019-31.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	560037/560037	------	200	untouched ('')	image/jpeg	etag:%2288ba5-5837bb3b8c4c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1467%20(3).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1467%20(3).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	48819/48819	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:28%20GMT	http://www.duongxidecor.com/tranh-set-canvas-ngua-phong-canh-cv2019-30	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-set-canvas-ngua-phong-canh-cv2019-30.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	415054/415054	------	200	untouched ('')	image/jpeg	etag:%226554e-5837bb2d3e300%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1435%20(1).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1435%20(1).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	58414/58414	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:33%20GMT	http://www.duongxidecor.com/tranh-truu-tuong-den-da-cam-cv2019-29-8535	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-truu-tuong-den-da-cam-cv2019-29-8535.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	473351/473351	------	200	untouched ('')	image/jpeg	etag:%2273907-5837bb2c4a0c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1423%20(2).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1423%20(2).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	48921/48921	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:35%20GMT	http://www.duongxidecor.com/tranh-truu-tuong-den-trang-vang-cv2019-28	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-truu-tuong-den-trang-vang-cv2019-28.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	462142/462142	------	200	untouched ('')	image/jpeg	etag:%2270d3e-5837bb2c4a0c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1418%20(2).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1418%20(2).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	48873/48873	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:37%20GMT	http://www.duongxidecor.com/tranh-canvas-truu-tuong-cv2019-27	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-truu-tuong-cv2019-27.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	409783/409783	------	200	untouched ('')	image/jpeg	etag:%22640b7-5837bb2c4a0c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1375%20(2).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1375%20(2).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	48927/48927	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:39%20GMT	http://www.duongxidecor.com/tranh-den-trang-canvas-truu-tuong-cv2019-26	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-den-trang-canvas-truu-tuong-cv2019-26.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.a0.delayed	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=5)
00:30:47	459827/459827	------	200	untouched ('')	image/jpeg	etag:%2270433-5837bb21cc800%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1345%20(1).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1345%20(1).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:47	48924/48924	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:40%20GMT	http://www.duongxidecor.com/tranh-canvas-truu-tuong-phu-nu-cv2019-25	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-truu-tuong-phu-nu-cv2019-25.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:48	402342/402342	------	200	untouched ('')	image/jpeg	etag:%22623a6-5837bb21cc800%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1343%20(2).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1343%20(2).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:48	51253/51253	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:42%20GMT	http://www.duongxidecor.com/tranh-canvas-truu-tuong-cv2019-24	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-truu-tuong-cv2019-24.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:48	400390/400390	------	200	untouched ('')	image/jpeg	etag:%2261c06-5837bb21cc800%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1315%20(2).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1315%20(2).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:48	51357/51357	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:44%20GMT	http://www.duongxidecor.com/tranh-canvas-truu-tuong-dau-tuong-david-cv2019-23	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-canvas-truu-tuong-dau-tuong-david-cv2019-23.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:48	483275/483275	------	200	untouched ('')	image/jpeg	etag:%2275fcb-5837bb20d85c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1314%20(3).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1314%20(3).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:48	48935/48935	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:46%20GMT	http://www.duongxidecor.com/tranh-truu-tuong-gold-thuyen-ruou-cv2019-22	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-truu-tuong-gold-thuyen-ruou-cv2019-22.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:48	435667/435667	------	200	untouched ('')	image/jpeg	etag:%226a5d3-5837bb0cd1680%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1286%20(1).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1286%20(1).jpg	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
00:30:48	48850/48850	------	200	untouched ('OK')	text/html	date:Wed,%2015%20May%202019%2017:24:48%20GMT	http://www.duongxidecor.com/tranh-truu-tuong-canvas2019-21	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tranh-truu-tuong-canvas2019-21.html	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=4)
